OBJECTID,Loc_name,Match_addr,LongLabel,ShortLabel,Type,PlaceName,Place_addr,City,Subregion,RegionAbbr,Distance,X,Y,DisplayX,DisplayY,Xmin,Xmax,Ymin,Ymax,ExInfo,IN_City,IN_Subregion,IN_Region,USER_place_fips,USER_state_fips,USER_City_Name,USER_State_Name,USER_TotalPop,USER_Male,USER_Female,USER_White,USER_NonHispanic,USER_USCitizen,USER_Commute_DriveAlone,USER_Family_Married,USER_EnrolledSchool_Over3Yrs,USER_Education_Bachelors,USER_Eduction_GraduateProf,USER_Household_English,USER_PovertyLvl_2andOver,USER_NonVeteran,USER_Employed,USER_NotLaborForce,USER_House_OwnerOccupied,USER_House_Built80to99,USER_HealthIns_Covered,BUFF_DIST,ORIG_FID,Shape_Length,Shape_Area,Count_Parks,Parks_Area,Road_Trail_Length,Count_Road_Trail
193,World,"City of Ormond Beach, Florida","City of Ormond Beach, FL, USA",City of Ormond Beach,City,City of Ormond Beach,"City of Ormond Beach, Florida",City of Ormond Beach,Volusia County,FL,465033.646,-81.09435,29.29541,-81.09435,29.29541,-81.17235,-81.01635,29.21741,29.37341, ,Ormond Beach city,,Florida,53150,12,Ormond Beach city,Florida,44062,0.447233444,0.552766556,0.781308157,0.936997867,0.980958649,0.331669012,0.196904362,0.198288775,0.168262902,0.113567246,0.373360265,0.698788071,0.733874994,0.442558213,0.359629613,0.34894013,0.146793155,0.439108529,8,193,0.781951896,0.048329974,84,218931036.4,64588.49206,736
194,World,"Miami Beach, Florida","Miami Beach, FL, USA",Miami Beach,City,Miami Beach,"Miami Beach, Florida",Miami Beach,Miami-Dade County,FL,0,-80.134852,25.7922359,-80.134852,25.7922359,-80.227852,-80.041852,25.6992359,25.8852359,CITY,Miami Beach city,,Florida,45025,12,Miami Beach city,Florida,80027,0.53739363,0.46260637,0.582153523,0.537731016,0.768140752,0.273257776,0.147037875,0.170355005,0.269621503,0.164706911,0.185187499,0.739075562,0.823896935,0.59967261,0.258087895,0.20586802,0.14328914,0.538255839,8,194,0.768764441,0.046844011,343,575050646.1,204320.7287,3470
195,World,"City of Palm Coast, Florida","City of Palm Coast, FL, USA",City of Palm Coast,City,City of Palm Coast,"City of Palm Coast, Florida",City of Palm Coast,Flagler County,FL,439391.5053,-81.2468,29.54025,-81.2468,29.54025,-81.3628,-81.1308,29.42425,29.65625, ,Palm Coast city,,Florida,54200,12,Palm Coast city,Florida,98411,0.483055756,0.516944244,0.737041591,0.868998384,0.95021898,0.263364868,0.244810031,0.171911677,0.158559511,0.07299997,0.353293839,0.73613722,0.734430094,0.392364675,0.439422422,0.3577344,0.160307283,0.438253854,8,195,0.782970088,0.048444195,32,68241872.28,51158.16608,594
196,World,"City of Palm Bay, Florida","City of Palm Bay, FL, USA",City of Palm Bay,City,City of Palm Bay,"City of Palm Bay, Florida",City of Palm Bay,Brevard County,FL,581793.4176,-80.66277,27.98607,-80.66277,27.98607,-80.75277,-80.57277,27.89607,28.07607, ,Palm Bay city,,Florida,54000,12,Palm Bay city,Florida,129246,0.474916052,0.525083948,0.60636306,0.792620275,0.955317766,0.322617334,0.176013184,0.228672454,0.110982158,0.065812482,0.270809155,0.697127958,0.695797162,0.456811043,0.320536032,0.269130186,0.182968912,0.455998638,8,196,0.776727841,0.047742809,61,191052134,48558.27645,601
197,World,"City of Pembroke Pines, Florida","City of Pembroke Pines, FL, USA",City of Pembroke Pines,City,City of Pembroke Pines,"City of Pembroke Pines, Florida",City of Pembroke Pines,Broward County,FL,760725.5466,-80.33846,26.01274,-80.33846,26.01274,-80.41446,-80.26246,25.93674,26.08874, ,Pembroke Pines city,,Florida,55775,12,Pembroke Pines city,Florida,169875,0.486981604,0.513018396,0.411926416,0.502893304,0.879976453,0.351923473,0.184453274,0.232547461,0.186054452,0.101027226,0.136264901,0.747066961,0.770902134,0.488924209,0.320983076,0.271976453,0.206198675,0.515172921,8,197,0.769522226,0.046929739,321,500516803.9,342920.7104,2475
198,World,"City of Pensacola, Florida","City of Pensacola, FL, USA",City of Pensacola,City,City of Pensacola,"City of Pensacola, Florida",City of Pensacola,Escambia County,FL,192366.0493,-87.18855,30.44266,-87.18855,30.44266,-87.25955,-87.11755,30.37166,30.51366, ,Pensacola city,,Florida,55925,12,Pensacola city,Florida,53886,0.488921056,0.511078944,0.689140036,0.949782875,0.981627881,0.399974019,0.175444457,0.174034072,0.186300709,0.14376647,0.429592102,0.750473221,0.696006384,0.496956538,0.28729169,0.305589578,0.120680696,0.511060387,8,198,0.786839581,0.048877641,157,292780691,84224.67316,797
199,World,"City of Palm Beach Gardens, Florida","City of Palm Beach Gardens, FL, USA",City of Palm Beach Gardens,City,City of Palm Beach Gardens,"City of Palm Beach Gardens, Florida",City of Palm Beach Gardens,Palm Beach County,FL,703232.1082,-80.16512,26.84905,-80.16512,26.84905,-80.24712,-80.08312,26.76705,26.93105, ,Palm Beach Gardens city,,Florida,54075,12,Palm Beach Gardens city,Florida,60179,0.4613071,0.5386929,0.793715416,0.883480949,0.962960501,0.300885691,0.237524718,0.143987105,0.258262849,0.19270842,0.367437146,0.803768757,0.779590887,0.473005533,0.384486283,0.34169727,0.236394756,0.423253959,8,199,0.772481466,0.047264111,90,196717993.4,242861.4256,1086
200,World,"City of Pompano Beach, Florida","City of Pompano Beach, FL, USA",City of Pompano Beach,City,City of Pompano Beach,"City of Pompano Beach, Florida",City of Pompano Beach,Broward County,FL,754645.1829,-80.13119,26.24282,-80.13119,26.24282,-80.18419,-80.07819,26.18982,26.29582, ,Pompano Beach city,,Florida,58050,12,Pompano Beach city,Florida,112308,0.530532108,0.469467892,0.395341383,0.745850696,0.837384692,0.337331268,0.136366065,0.178179649,0.147700965,0.063299142,0.252831499,0.602236706,0.800450547,0.487765787,0.325328561,0.249777398,0.116527763,0.426710475,8,200,0.770322826,0.047020264,341,477198222.2,170482.3226,2275
201,World,"City of Plantation, Florida","City of Plantation, FL, USA",City of Plantation,City,City of Plantation,"City of Plantation, Florida",City of Plantation,Broward County,FL,755940.852,-80.26168,26.12599,-80.26168,26.12599,-80.31268,-80.21068,26.07499,26.17699, ,Plantation city,,Florida,57425,12,Plantation city,Florida,96046,0.481894092,0.518105908,0.422224767,0.65632093,0.8746434,0.34827062,0.191314578,0.212450284,0.185348687,0.125908419,0.204558233,0.70082044,0.755783687,0.531568207,0.250359203,0.236053558,0.172406972,0.508860338,8,201,0.769915027,0.04697416,381,558431116.7,360832.03,3677
202,World,"City of Port Saint Lucie, Florida","City of Port Saint Lucie, FL, USA",City of Port Saint Lucie,City,City of Port Saint Lucie,"City of Port Saint Lucie, Florida",City of Port Saint Lucie,Saint Lucie County,FL,654323.0224,-80.38291,27.28075,-80.38291,27.28075,-80.48591,-80.27991,27.17775,27.38375, ,Port St. Lucie city,,Florida,58715,12,Port St. Lucie city,Florida,231804,0.499292506,0.500707494,0.597353799,0.756561578,0.95458232,0.34510621,0.191575641,0.213054995,0.12477783,0.065158496,0.245349519,0.751949923,0.728710462,0.454349364,0.349873169,0.302000828,0.135174544,0.489051095,8,202,0.774062888,0.047442537,68,131143982.4,68527.24671,342
203,World,"Riverview, Florida","Riverview, FL, USA",Riverview,City,Riverview,"Riverview, Florida",Riverview,Hillsborough County,FL,0,-82.322575,27.875326,-82.322575,27.875326,-82.393575,-82.251575,27.804326,27.946326,CDP,Riverview CDP,,Florida,60950,12,Riverview CDP,Florida,114454,0.467541545,0.532458455,0.495115942,0.780374648,0.954234889,0.318852989,0.17608821,0.255596135,0.127413633,0.083981337,0.244089328,0.783659811,0.642598773,0.530894508,0.190740385,0.251909064,0.084959897,0.567564262,8,203,0.776302643,0.047694934,66,119171030.6,42610.03343,269
204,World,"City of Sunrise, Florida","City of Sunrise, FL, USA",City of Sunrise,City,City of Sunrise,"City of Sunrise, Florida",City of Sunrise,Broward County,FL,749811.8556,-80.29646,26.17178,-80.29646,26.17178,-80.35546,-80.23746,26.11278,26.23078, ,Sunrise city,,Florida,69700,12,Sunrise city,Florida,96291,0.453708031,0.546291969,0.272164584,0.664402696,0.839569638,0.388717533,0.158810273,0.247219366,0.179061387,0.083361893,0.202947316,0.690635677,0.747411492,0.527577863,0.267906658,0.262257116,0.180826869,0.528398293,8,204,0.770074546,0.046992196,288,418844897.7,319733.2098,2739
205,World,"City of Sarasota, Florida","City of Sarasota, FL, USA",City of Sarasota,City,City of Sarasota,"City of Sarasota, Florida",City of Sarasota,Sarasota County,FL,512713.8653,-82.54509,27.33799,-82.54509,27.33799,-82.60109,-82.48909,27.28199,27.39399, ,Sarasota city,,Florida,64175,12,Sarasota city,Florida,57376,0.497403095,0.502596905,0.692728667,0.84233826,0.948149052,0.284056051,0.210889571,0.154942833,0.222532069,0.175857501,0.395827524,0.676955521,0.835035555,0.433961935,0.482117959,0.288395845,0.09563232,0.383470441,8,205,0.774275379,0.047466498,120,210887592.5,106188.6494,919
206,World,"City of Tallahassee, Florida","City of Tallahassee, FL, USA",City of Tallahassee,City,City of Tallahassee,"City of Tallahassee, Florida",City of Tallahassee,Leon County,FL,138322.9458,-84.25264,30.4549,-84.25264,30.4549,-84.37564,-84.12964,30.3319,30.5779, ,Tallahassee city,,Florida,70600,12,Tallahassee city,Florida,201728,0.467168663,0.532831337,0.510603387,0.922549175,0.969027602,0.401317616,0.107327689,0.382981044,0.150623612,0.132733185,0.347591807,0.552897962,0.797296359,0.543057979,0.278959787,0.169743417,0.143579473,0.613335779,8,206,0.786893351,0.048883657,104,485374872.9,577040.3816,2483
207,World,"Saint Petersburg, Florida","Saint Petersburg, FL, USA",Saint Petersburg,City,Saint Petersburg,"City of Saint Petersburg, Florida",City of Saint Petersburg,Pinellas County,FL,467941.2077,-82.64298,27.76141,-82.64298,27.76141,-82.76898,-82.51698,27.63541,27.88741, ,St. Petersburg city,,Florida,63000,12,St. Petersburg city,Florida,261245,0.480679056,0.519320944,0.64609849,0.90502402,0.965289288,0.340033302,0.149985646,0.184623629,0.197301384,0.143275469,0.384830332,0.719684587,0.787230378,0.520090337,0.317158223,0.269379318,0.083859978,0.533644663,8,207,0.775867916,0.047645973,252,482339690.5,169812.9777,1845
208,World,"Wesley Chapel South CDP, Wesley Chapel, Florida","Wesley Chapel South CDP, Wesley Chapel, FL, USA",Wesley Chapel South CDP,City,Wesley Chapel South CDP,"Wesley Chapel, Florida",Wesley Chapel,Pasco County,FL,444578.8591,-82.31719,28.24694,-82.31719,28.24694,-82.32819,-82.30619,28.23594,28.25794, ,Wesley Chapel CDP,,Florida,75875,12,Wesley Chapel CDP,Florida,81390,0.498992505,0.501007495,0.486484826,0.695208257,0.924278167,0.346295614,0.205344637,0.262427817,0.199803416,0.110431257,0.212667404,0.802039563,0.724536184,0.545435557,0.247425974,0.248519474,0.075955277,0.563791621,8,208,0.777739547,0.047856669,42,96051256.45,64866.18949,181
209,World,"City of Weston, Florida","City of Weston, FL, USA",City of Weston,City,City of Weston,"City of Weston, Florida",City of Weston,Broward County,FL,748970.376,-80.40519,26.10028,-80.40519,26.10028,-80.44919,-80.36119,26.05628,26.14428, ,Weston city,,Florida,76582,12,Weston city,Florida,67676,0.497665347,0.502334653,0.297446658,0.374120811,0.693495478,0.328846268,0.237691353,0.333486022,0.252393758,0.172335835,0.079718068,0.816212542,0.662228855,0.489789586,0.231795614,0.210473432,0.195549382,0.540531355,8,209,0.769825638,0.046964052,101,265533398.2,333759.2759,1976
210,World,"City of Tampa, Florida","City of Tampa, FL, USA",City of Tampa,City,City of Tampa,"City of Tampa, Florida",City of Tampa,Hillsborough County,FL,458781.2934,-82.47638,27.968,-82.47638,27.968,-82.66338,-82.28938,27.781,28.155, ,Tampa city,,Florida,71000,12,Tampa city,Florida,398160,0.50611312,0.49388688,0.481077959,0.709358047,0.903533755,0.336487844,0.14783253,0.249738798,0.193246434,0.121383363,0.284807615,0.638248443,0.751461724,0.525394314,0.270881053,0.204734278,0.1012608,0.546802793,8,210,0.776658288,0.047734978,271,443077986.9,156756.8983,1837
211,World,"City of Alpharetta, Georgia","City of Alpharetta, GA, USA",City of Alpharetta,City,City of Alpharetta,"City of Alpharetta, Georgia",City of Alpharetta,Fulton County,GA,333303.4441,-84.27384,34.07038,-84.27384,34.07038,-84.52384,-84.02384,33.82038,34.32038, ,Alpharetta city,,Georgia,1696,13,Alpharetta city,Georgia,67276,0.501917474,0.498082526,0.659254415,0.911989417,0.872034604,0.278554016,0.239907248,0.249435163,0.294443784,0.191301504,0.264581723,0.866698377,0.735626375,0.525075807,0.256510494,0.260583269,0.226247101,0.543328973,8,211,0.804397474,0.050832296,238,259695910.2,177426.6174,1529
212,World,"City of Atlanta, Georgia","City of Atlanta, GA, USA",City of Atlanta,City,City of Atlanta,"City of Atlanta, Georgia",City of Atlanta,Fulton County,GA,296490.2838,-84.42314,33.76267,-84.42314,33.76267,-84.54914,-84.29714,33.63667,33.88867, ,Atlanta city,,Georgia,4000,13,Atlanta city,Georgia,499121,0.497354349,0.502645651,0.387014371,0.94341853,0.95587042,0.296565362,0.117779056,0.251862775,0.226394001,0.185281725,0.407131738,0.653472805,0.794893423,0.569843785,0.248895558,0.216741031,0.084316228,0.603973786,8,212,0.802774767,0.050652445,574,770058672.5,265264.4593,4458
213,World,"City of West Palm Beach, Florida","City of West Palm Beach, FL, USA",City of West Palm Beach,City,City of West Palm Beach,"City of West Palm Beach, Florida",City of West Palm Beach,Palm Beach County,FL,713653.1148,-80.13151,26.74681,-80.13151,26.74681,-80.22351,-80.03951,26.65481,26.83881, ,West Palm Beach city,,Florida,76600,12,West Palm Beach city,Florida,120922,0.496460528,0.503539472,0.402863003,0.709192703,0.878549809,0.352764592,0.153801624,0.204602967,0.171308778,0.103752832,0.284191462,0.700608657,0.769578737,0.519690379,0.274234631,0.218082731,0.136401978,0.489720646,8,213,0.772112365,0.04722244,200,317446564,243482.2401,2515
214,World,"City of Brookhaven, Georgia","City of Brookhaven, GA, USA",City of Brookhaven,City,City of Brookhaven,"City of Brookhaven, Georgia",City of Brookhaven,DeKalb County,GA,310979.7162,-84.33147,33.87459,-84.33147,33.87459,-84.58147,-84.08147,33.62459,34.12459, ,Brookhaven city,,Georgia,10944,13,Brookhaven city,Georgia,57935,0.462397514,0.537602486,0.600396997,0.883559161,0.894226288,0.356054199,0.162803141,0.220523,0.277604212,0.245723656,0.305428497,0.815569172,0.76587555,0.614706136,0.160472944,0.210718909,0.096988004,0.602658151,8,214,0.803361947,0.050717542,371,514481813.1,308789.8109,2913
215,World,"City of Dunwoody, Georgia","City of Dunwoody, GA, USA",City of Dunwoody,City,City of Dunwoody,"City of Dunwoody, Georgia",City of Dunwoody,DeKalb County,GA,318625.5751,-84.31235,33.94183,-84.31235,33.94183,-84.34835,-84.27635,33.90583,33.97783, ,Dunwoody city,,Georgia,24768,13,Dunwoody city,Georgia,52188,0.495362919,0.504637081,0.63154365,0.883421476,0.868015636,0.289051123,0.199164559,0.253372423,0.299130068,0.217061393,0.29171457,0.829539358,0.708611175,0.532632023,0.214647045,0.263413045,0.133843029,0.508009504,8,215,0.803716377,0.050756826,192,268456579.4,281573.4831,1936
216,World,"Unified Government of Athens-Clarke County, Georgia","Unified Government of Athens-Clarke County, GA, USA",Unified Government of Athens-Clarke County,Village,Unified Government of Athens-Clarke County,"Unified Government of Athens-Clarke County, Georgia",Unified Government of Athens-Clarke County,Clarke County,GA,357482.0599,-83.368938,33.950817,-83.368938,33.950817,-83.375938,-83.361938,33.943817,33.957817,BALANCE,Athens-Clarke County unified government (balance),,Georgia,3440,13,Athens-Clarke County unified government (balance),Georgia,127981,0.474250084,0.525749916,0.558684492,0.884740704,0.939866074,0.33055688,0.114274775,0.402387854,0.13106633,0.124385651,0.346246708,0.481251123,0.811784562,0.50838015,0.316609497,0.161086411,0.107570655,0.579062517,8,216,0.803763844,0.050762086,34,78888945.17,105788.6268,1251
217,World,"City of Kennesaw, Georgia","City of Kennesaw, GA, USA",City of Kennesaw,City,City of Kennesaw,"City of Kennesaw, Georgia",City of Kennesaw,Cobb County,GA,319879.264,-84.61784,34.02638,-84.61784,34.02638,-84.65584,-84.57984,33.98838,34.06438, ,Kennesaw city,,Georgia,43192,13,Kennesaw city,Georgia,33567,0.435457443,0.564542557,0.556349987,0.80778741,0.944022403,0.324991807,0.165638872,0.342836715,0.182441088,0.112253106,0.296213543,0.743617243,0.667322072,0.537432597,0.21550928,0.244108797,0.179789674,0.524324485,8,217,0.804163832,0.05080641,106,411956184.1,172185.0672,784
218,World,"Consolidated Government of Augusta-Richmond County, Georgia","Consolidated Government of Augusta-Richmond County, GA, USA",Consolidated Government of Augusta-Richmond County,Village,Consolidated Government of Augusta-Richmond County,"Consolidated Government of Augusta-Richmond County, Georgia",Consolidated Government of Augusta-Richmond County,Richmond County,GA,392432.9169,-82.070813,33.364512,-82.070813,33.364512,-82.077813,-82.063813,33.357512,33.371512,BALANCE,Augusta-Richmond County consolidated government (balance),,Georgia,4204,13,Augusta-Richmond County consolidated government (balance),Georgia,202596,0.484116172,0.515883828,0.322217615,0.94457936,0.980680764,0.327326305,0.113190784,0.261110782,0.105643744,0.061945942,0.327578037,0.552997098,0.662732729,0.43416948,0.303051393,0.200887481,0.131039112,0.48601157,8,218,0.800713614,0.050423771,37,60806380.95,7186.947237,129
219,World,"City of Marietta, Georgia","City of Marietta, GA, USA",City of Marietta,City,City of Marietta,"City of Marietta, Georgia",City of Marietta,Cobb County,GA,313687.2086,-84.54203,33.95317,-84.54203,33.95317,-84.60703,-84.47703,33.88817,34.01817, ,Marietta city,,Georgia,49756,13,Marietta city,Georgia,62605,0.457024199,0.542975801,0.415525916,0.756425206,0.821531827,0.340995128,0.16108937,0.260889705,0.209871416,0.121188403,0.286334957,0.642137209,0.752176344,0.549700503,0.23769667,0.184010862,0.193594761,0.484625829,8,219,0.803776276,0.050763464,132,195608974.6,236756.2463,1294
220,World,"City of Roswell, Georgia","City of Roswell, GA, USA",City of Roswell,City,City of Roswell,"City of Roswell, Georgia",City of Roswell,Fulton County,GA,327788.9384,-84.35125,34.03915,-84.35125,34.03915,-84.42825,-84.27425,33.96215,34.11615, ,Roswell city,,Georgia,67284,13,Roswell city,Georgia,92945,0.463542956,0.536457044,0.663349293,0.901436333,0.942557426,0.284340201,0.211458389,0.249857443,0.311549841,0.151412125,0.301092044,0.871741352,0.727150465,0.543633332,0.245553822,0.283995912,0.228156437,0.52902254,8,220,0.804231585,0.050813917,251,271596436.5,205181.1533,1647
221,World,"City of Milton, Georgia","City of Milton, GA, USA",City of Milton,City,City of Milton,"Milton, Georgia",Milton,Fulton County,GA,0,-84.30067,34.13216,-84.30067,34.13216,-84.36667,-84.23467,34.06616,34.19816, ,Milton city,,Georgia,51670,13,Milton city,Georgia,41834,0.515370273,0.484629727,0.508772769,0.839867094,0.912822106,0.266242769,0.269111249,0.308313812,0.306497108,0.174929483,0.266912081,0.915045179,0.701797581,0.511163169,0.241860687,0.260003825,0.128412296,0.568413252,8,221,0.804726442,0.050868737,212,219089872,85577.54322,852
222,World,"Johns Creek City Hall, Johns Creek, Georgia","Johns Creek City Hall, Johns Creek, GA, USA",Johns Creek City Hall,City,Johns Creek City Hall,"Johns Creek, Georgia",Johns Creek,Fulton County,GA,336180.1168,-84.16703,34.0666,-84.16703,34.0666,-84.17803,-84.15603,34.0556,34.0776, ,Johns Creek city,,Georgia,42425,13,Johns Creek city,Georgia,82458,0.494130345,0.505869655,0.480026195,0.943644037,0.893363894,0.261611972,0.243299619,0.302942104,0.272320454,0.211719906,0.205692595,0.903987485,0.702369691,0.499805962,0.259319896,0.300007276,0.236811468,0.556731912,8,222,0.804377381,0.05083007,215,240840318.3,210409.52,1644
